Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Algeria,None,2022-06-28,266071,101,4,22,6875,1,,,266071,6875,266071,6875
Africa,Algeria,None,2022-06-29,266083,105,4,22,6875,1,,,266071,6875,266138,6875
Africa,Algeria,None,2022-06-30,266095,110,4,23,6875,1,,,266071,6875,266173,6875
Africa,Algeria,None,2022-07-01,266107,115,5,23,6875,1,,,266071,6875,266203,6875
Africa,Algeria,None,2022-07-02,266121,120,5,24,6875,1,,,266071,6875,266232,6875
Africa,Algeria,None,2022-07-03,266134,125,5,24,6875,1,,,266071,6875,266258,6875
Africa,Algeria,None,2022-07-04,266149,131,5,24,6875,1,,,266071,6875,266284,6875
Africa,Algeria,None,2022-07-05,266165,137,5,25,6875,1,,,266071,6875,266311,6875
Africa,Algeria,None,2022-07-06,266181,144,6,25,6875,1,,,266071,6875,266337,6875
Africa,Algeria,None,2022-07-07,266198,151,6,26,6876,1,,,266071,6876,266364,6876
Africa,Algeria,None,2022-07-08,266216,159,6,26,6876,1,,,266071,6876,266391,6876
Africa,Algeria,None,2022-07-09,266235,166,6,27,6876,1,,,266071,6876,266418,6876
Africa,Algeria,None,2022-07-10,266255,175,7,28,6876,1,,,266071,6876,266446,6876
Africa,Algeria,None,2022-07-11,266276,184,7,28,6876,1,,,266077,6876,266475,6876
Africa,Algeria,None,2022-07-12,266299,193,7,29,6876,1,,,266092,6876,266506,6876
Africa,Algeria,None,2022-07-13,266323,203,8,30,6876,2,,,266109,6876,266537,6876
Africa,Algeria,None,2022-07-14,266348,214,8,30,6876,2,,,266127,6876,266569,6876
Africa,Algeria,None,2022-07-15,266374,225,8,31,6876,2,,,266146,6876,266602,6876
Africa,Algeria,None,2022-07-16,266402,237,9,32,6876,2,,,266167,6876,266637,6876
Africa,Algeria,None,2022-07-17,266431,250,9,33,6876,2,,,266190,6876,266672,6876
Africa,Algeria,None,2022-07-18,266462,263,10,34,6876,2,,,266215,6876,266709,6876
Africa,Algeria,None,2022-07-19,266495,277,10,35,6876,2,,,266242,6876,266748,6876
Africa,Algeria,None,2022-07-20,266529,292,11,36,6876,2,,,266270,6876,266788,6876
Africa,Algeria,None,2022-07-21,266566,308,11,37,6876,2,,,266301,6876,266831,6876
Africa,Algeria,None,2022-07-22,266604,325,12,38,6876,2,,,266333,6876,266875,6876
Africa,Algeria,None,2022-07-23,266644,342,13,39,6876,3,,,266368,6876,266920,6876
