Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Algeria,None,2021-08-19,184403,17097,692,1863,4775,127,,,184403,4775,184403,4775
Africa,Algeria,None,2021-08-20,185355,16969,690,1891,4810,126,,,184403,4798,191434,4822
Africa,Algeria,None,2021-08-21,186278,16822,687,1919,4845,125,,,184403,4828,194874,4862
Africa,Algeria,None,2021-08-22,187170,16654,684,1946,4880,123,,,184403,4859,197698,4901
Africa,Algeria,None,2021-08-23,188032,16468,679,1972,4914,122,,,184403,4890,200189,4938
Africa,Algeria,None,2021-08-24,188865,16265,674,1997,4949,121,,,184403,4922,202457,4976
Africa,Algeria,None,2021-08-25,189669,16049,669,2021,4983,119,,,184403,4953,204558,5013
Africa,Algeria,None,2021-08-26,190442,15816,663,2044,5018,117,,,184403,4986,206524,5050
Africa,Algeria,None,2021-08-27,191184,15569,656,2066,5052,115,,,184403,5018,208377,5086
Africa,Algeria,None,2021-08-28,191897,15308,648,2088,5086,113,,,184403,5050,210133,5122
Africa,Algeria,None,2021-08-29,192580,15036,640,2108,5120,111,,,184403,5082,211802,5158
Africa,Algeria,None,2021-08-30,193234,14754,632,2128,5153,109,,,184403,5113,213394,5193
Africa,Algeria,None,2021-08-31,193859,14462,623,2147,5186,107,,,184403,5144,214916,5228
Africa,Algeria,None,2021-09-01,194456,14162,614,2165,5219,105,,,184403,5175,216373,5263
Africa,Algeria,None,2021-09-02,195024,13853,604,2182,5252,102,,,184403,5207,217768,5297
Africa,Algeria,None,2021-09-03,195562,13535,594,2198,5285,100,,,184403,5238,219104,5332
Africa,Algeria,None,2021-09-04,196072,13209,583,2213,5317,98,,,184403,5269,220386,5365
Africa,Algeria,None,2021-09-05,196555,12878,572,2227,5349,95,,,184403,5299,221618,5399
Africa,Algeria,None,2021-09-06,197012,12544,561,2241,5380,93,,,184403,5329,222801,5431
Africa,Algeria,None,2021-09-07,197446,12209,549,2254,5411,90,,,184403,5358,223942,5464
Africa,Algeria,None,2021-09-08,197857,11872,538,2267,5442,88,,,184403,5388,225041,5496
Africa,Algeria,None,2021-09-09,198243,11534,526,2278,5472,85,,,184403,5417,226098,5527
Africa,Algeria,None,2021-09-10,198605,11193,514,2289,5502,83,,,184403,5445,227116,5559
Africa,Algeria,None,2021-09-11,198946,10853,502,2299,5532,80,,,184403,5474,228098,5590
Africa,Algeria,None,2021-09-12,199265,10514,490,2309,5561,78,,,184403,5502,229044,5620
Africa,Algeria,None,2021-09-13,199565,10179,478,2318,5590,75,,,184403,5530,229958,5650
Africa,Algeria,None,2021-09-14,199847,9847,465,2326,5618,73,,,184403,5556,230842,5680
Africa,Algeria,None,2021-09-15,200110,9518,453,2334,5646,70,,,184403,5583,231695,5709
Africa,Algeria,None,2021-09-16,200355,9192,441,2342,5674,68,,,184403,5610,232520,5738
Africa,Algeria,None,2021-09-17,200583,8870,429,2348,5701,65,,,184403,5636,233317,5766
Africa,Algeria,None,2021-09-18,200795,8553,417,2355,5728,63,,,184403,5662,234089,5794
Africa,Algeria,None,2021-09-19,200993,8242,405,2361,5754,61,,,184403,5687,234837,5821
Africa,Algeria,None,2021-09-20,201178,7938,393,2366,5780,58,,,184403,5712,235564,5848
Africa,Algeria,None,2021-09-21,201349,7641,381,2371,5806,56,,,184403,5737,236268,5875
